"Team","Conference","ID","Season"
"South Dakota St.","Summit League",590822,"2024-25"
"South Fla.","AAC",590726,"2024-25"
"Southeast Mo. St.","OVC",590727,"2024-25"
"Southeastern La.","Southland",590728,"2024-25"
"Southern California","Big Ten",590729,"2024-25"
"Southern Ill.","MVC",590730,"2024-25"
"Southern Ind.","OVC",590794,"2024-25"
"Southern Miss.","Sun Belt",590733,"2024-25"
"Southern U.","SWAC",590734,"2024-25"
"Southern Utah","WAC",590735,"2024-25"
"St. Bonaventure","Atlantic 10",590702,"2024-25"
"St. John's (NY)","Big East",590704,"2024-25"
"St. Thomas (MN)","Summit League",590718,"2024-25"
"Stanford","ACC",590739,"2024-25"
"Stetson","ASUN",590823,"2024-25"
"Stonehill","NEC",590795,"2024-25"
"Stony Brook","America East",590741,"2024-25"
"Syracuse","ACC",590742,"2024-25"
"TCU","Big 12",590750,"2024-25"
"Tarleton St.",NA,590717,"2024-25"
"Temple","AAC",590743,"2024-25"
"Tennessee","SEC",590747,"2024-25"
"Tennessee St.","OVC",590744,"2024-25"
"Tennessee Tech","OVC",590745,"2024-25"
"Tex. A&M-Commerce","Southland",590793,"2024-25"
"Texas","SEC",590754,"2024-25"
"Texas A&M","SEC",590749,"2024-25"
"Texas Southern","SWAC",590751,"2024-25"
"Texas St.","Sun Belt",590737,"2024-25"
"Texas Tech","Big 12",590752,"2024-25"
"The Citadel","SoCon",590597,"2024-25"
"Toledo","MAC",590757,"2024-25"
"Towson","CAA",590758,"2024-25"
"Troy","Sun Belt",590759,"2024-25"
"Tulane","AAC",590760,"2024-25"
"Tulsa","AAC",590761,"2024-25"
"UAB","AAC",590802,"2024-25"
"UAlbany","America East",590514,"2024-25"
"UC Davis","Big West",590586,"2024-25"
"UC Irvine","Big West",590587,"2024-25"
"UC Riverside","Big West",590589,"2024-25"
"UC San Diego",NA,590715,"2024-25"
"UC Santa Barbara","Big West",590546,"2024-25"
"UCF","Big 12",590593,"2024-25"
"UCLA","Big Ten",590588,"2024-25"
"UConn","AAC",590809,"2024-25"
"UIC","MVC",590651,"2024-25"
"UIW","Southland",590500,"2024-25"
"ULM","Sun Belt",590664,"2024-25"
"UMBC","America East",590556,"2024-25"
"UMES","MEAC",590558,"2024-25"
"UMass Lowell","America East",590490,"2024-25"
"UNC Asheville","Big South",590577,"2024-25"
"UNC Greensboro","SoCon",590580,"2024-25"
"UNCW","CAA",590581,"2024-25"
"UNI","MVC",590669,"2024-25"
"UNLV","MWC",590584,"2024-25"
"USC Upstate","Big South",590502,"2024-25"
"UT Arlington","WAC",590753,"2024-25"
"UT Martin","OVC",590748,"2024-25"
"UTEP","C-USA",590755,"2024-25"
"UTRGV","Southland",590682,"2024-25"
"UTSA","AAC",590756,"2024-25"
"Utah","Big 12",590766,"2024-25"
"Utah St.","MWC",590765,"2024-25"
"Utah Tech","WAC",590716,"2024-25"
"Utah Valley","WAC",590508,"2024-25"
"VCU","Atlantic 10",590770,"2024-25"
"VMI","SoCon",590771,"2024-25"
"Valparaiso","MVC",590767,"2024-25"
"Vanderbilt","SEC",590768,"2024-25"
"Vermont","America East",590824,"2024-25"
"Villanova","Big East",590769,"2024-25"
"Virginia","ACC",590773,"2024-25"
"Virginia Tech","ACC",590772,"2024-25"
"Wagner","NEC",590825,"2024-25"
"Wake Forest","ACC",590774,"2024-25"
"Washington","Big Ten",590776,"2024-25"
"Washington St.","WCC",590775,"2024-25"
"Weber St.","Big Sky",590777,"2024-25"
"West Ga.","ASUN",591125,"2024-25"
"West Virginia","Big 12",590778,"2024-25"
"Western Caro.","SoCon",590779,"2024-25"
"Western Ill.","OVC",590780,"2024-25"
"Western Ky.","C-USA",590826,"2024-25"
"Western Mich.","MAC",590781,"2024-25"
"Wichita St.","AAC",590782,"2024-25"
"William & Mary","CAA",590783,"2024-25"
"Winthrop","Big South",590784,"2024-25"
"Wisconsin","Big Ten",590786,"2024-25"
"Wofford","SoCon",590501,"2024-25"
"Wright St.","Horizon",590788,"2024-25"
"Wyoming","MWC",590789,"2024-25"
"Xavier","Big East",590790,"2024-25"
"Yale","Ivy League",590827,"2024-25"
"Youngstown St.","Horizon",590791,"2024-25"
"A&M-Corpus Christi","Southland",560639,"2023-24"
"Abilene Christian","WAC",560649,"2023-24"
"Air Force","MWC",561195,"2023-24"
"Akron","MAC",560651,"2023-24"
"Alabama","SEC",560658,"2023-24"
"Alabama A&M","SWAC",560654,"2023-24"
"Alabama St.","SWAC",560655,"2023-24"
"Alcorn","SWAC",560664,"2023-24"
"American","Patriot",560666,"2023-24"
"App State","Sun Belt",560667,"2023-24"
"Arizona","Pac-12",560672,"2023-24"
"Arizona St.","Pac-12",560669,"2023-24"
"Ark.-Pine Bluff","SWAC",560622,"2023-24"
"Arkansas","SEC",560676,"2023-24"
"Arkansas St.","Sun Belt",560674,"2023-24"
"Army West Point","Patriot",561197,"2023-24"
"Auburn","SEC",560680,"2023-24"
"Austin Peay","ASUN",560682,"2023-24"
"BYU","Big 12",560702,"2023-24"
"Ball St.","MAC",560683,"2023-24"
"Baylor","Big 12",560687,"2023-24"
"Bellarmine","ASUN",561098,"2023-24"
"Belmont","MVC",560635,"2023-24"
"Bethune-Cookman","SWAC",560689,"2023-24"
"Binghamton","America East",560691,"2023-24"
"Boise St.","MWC",560693,"2023-24"
"Boston College","ACC",560695,"2023-24"
"Boston U.","Patriot",560696,"2023-24"
"Bowling Green","MAC",560699,"2023-24"
"Bradley","MVC",560700,"2023-24"
"Brown","Ivy League",560704,"2023-24"
"Bryant","America East",560705,"2023-24"
"Bucknell","Patriot",560707,"2023-24"
"Buffalo","MAC",560709,"2023-24"
"Butler","Big East",560711,"2023-24"
"CSU Bakersfield","WAC",560714,"2023-24"
"CSUN","Big West",560723,"2023-24"
"Cal Poly","Big West",560712,"2023-24"
"Cal St. Fullerton","Big West",560718,"2023-24"
"California","Pac-12",560729,"2023-24"
"California Baptist","WAC",561094,"2023-24"
"Campbell","CAA",560820,"2023-24"
"Canisius","MAAC",560822,"2023-24"
"Central Ark.","ASUN",561265,"2023-24"
"Central Conn. St.","NEC",560824,"2023-24"
"Central Mich.","MAC",560828,"2023-24"
"Charleston So.","Big South",560685,"2023-24"
"Charlotte","AAC",560798,"2023-24"
"Chattanooga","SoCon",561164,"2023-24"
"Chicago St.","Independent",560830,"2023-24"
"Cincinnati","Big 12",560832,"2023-24"
"Clemson","ACC",560836,"2023-24"
"Cleveland St.","Horizon",560838,"2023-24"
"Coastal Carolina","Sun Belt",560840,"2023-24"
"Col. of Charleston","CAA",560608,"2023-24"
"Colgate","Patriot",560843,"2023-24"
"Colorado","Pac-12",560847,"2023-24"
"Colorado St.","MWC",560845,"2023-24"
"Columbia","Ivy League",560849,"2023-24"
"Coppin St.","MEAC",560853,"2023-24"
"Cornell","Ivy League",560855,"2023-24"
"Creighton","Big East",560857,"2023-24"
"Dartmouth","Ivy League",560859,"2023-24"
"Davidson","Atlantic 10",560861,"2023-24"
"Dayton","Atlantic 10",560863,"2023-24"
"DePaul","Big East",560865,"2023-24"
"Delaware","CAA",560869,"2023-24"
"Delaware St.","MEAC",560867,"2023-24"
"Denver","Summit League",560871,"2023-24"
"Detroit Mercy","Horizon",560873,"2023-24"
"Drake","MVC",560875,"2023-24"
"Drexel","CAA",560877,"2023-24"
"Duke","ACC",560879,"2023-24"
"Duquesne","Atlantic 10",560881,"2023-24"
"ETSU","SoCon",560885,"2023-24"
"East Carolina","AAC",560883,"2023-24"
"Eastern Ill.","OVC",560887,"2023-24"
"Eastern Ky.","ASUN",560889,"2023-24"
"Eastern Mich.","MAC",560891,"2023-24"
"Eastern Wash.","Big Sky",560892,"2023-24"
"Elon","CAA",560610,"2023-24"
"Evansville","MVC",560893,"2023-24"
"FGCU","ASUN",560643,"2023-24"
"FIU","C-USA",560903,"2023-24"
"Fairfield","MAAC",560895,"2023-24"
"Fairleigh Dickinson","NEC",560897,"2023-24"
"Fla. Atlantic","AAC",560901,"2023-24"
"Florida","SEC",560908,"2023-24"
"Florida A&M","SWAC",560899,"2023-24"
"Florida St.","ACC",560905,"2023-24"
"Fordham","Atlantic 10",560909,"2023-24"
"Fresno St.","MWC",560716,"2023-24"
"Furman","SoCon",560911,"2023-24"
"Ga. Southern","Sun Belt",560919,"2023-24"
"Gardner-Webb","Big South",560612,"2023-24"
"George Mason","Atlantic 10",560913,"2023-24"
"George Washington","Atlantic 10",560915,"2023-24"
"Georgetown","Big East",560917,"2023-24"
"Georgia","SEC",560924,"2023-24"
"Georgia St.","Sun Belt",560920,"2023-24"
"Georgia Tech","ACC",560922,"2023-24"
"Gonzaga","WCC",560926,"2023-24"
"Grambling","SWAC",560929,"2023-24"
"Grand Canyon","WAC",560614,"2023-24"
"Green Bay","Horizon",561249,"2023-24"
"Hampton","CAA",560931,"2023-24"
"Harvard","Ivy League",560935,"2023-24"
"Hawaii","Big West",560937,"2023-24"
"High Point","Big South",560637,"2023-24"
"Hofstra","CAA",560939,"2023-24"
"Holy Cross","Patriot",560941,"2023-24"
"Houston","Big 12",560945,"2023-24"
"Houston Christian","Southland",560943,"2023-24"
"Howard","MEAC",560947,"2023-24"
"IUPUI","Horizon",560624,"2023-24"
"Idaho","Big Sky",560951,"2023-24"
"Idaho St.","Big Sky",560949,"2023-24"
"Illinois","Big Ten",560955,"2023-24"
"Illinois St.","MVC",560953,"2023-24"
"Indiana","Big Ten",560558,"2023-24"
"Indiana St.","MVC",560557,"2023-24"
"Iona","MAAC",560562,"2023-24"
"Iowa","Big Ten",560567,"2023-24"
"Iowa St.","Big 12",560565,"2023-24"
"Jackson St.","SWAC",560569,"2023-24"
"Jacksonville","ASUN",560573,"2023-24"
"Jacksonville St.","C-USA",560571,"2023-24"
"James Madison","Sun Belt",560575,"2023-24"
"Kansas","Big 12",560579,"2023-24"
"Kansas City","WAC",560626,"2023-24"
"Kansas St.","Big 12",560577,"2023-24"
"Kennesaw St.","ASUN",560616,"2023-24"
"Kent St.","MAC",560581,"2023-24"
"Kentucky","SEC",560583,"2023-24"
"LIU","NEC",560596,"2023-24"
"LMU (CA)","WCC",560733,"2023-24"
"LSU","SEC",560600,"2023-24"
"La Salle","Atlantic 10",560585,"2023-24"
"Lafayette","Patriot",560587,"2023-24"
"Lamar University","WAC",560589,"2023-24"
"Le Moyne","NEC",561749,"2023-24"
"Lehigh","Patriot",560591,"2023-24"
"Liberty","C-USA",560593,"2023-24"
"Lindenwood","OVC",560555,"2023-24"
"Lipscomb","ASUN",560641,"2023-24"
"Little Rock","OVC",560678,"2023-24"
"Long Beach St.","Big West",560721,"2023-24"
"Longwood","Big South",560598,"2023-24"
"Louisiana","Sun Belt",561145,"2023-24"
"Louisiana Tech","C-USA",560602,"2023-24"
"Louisville","ACC",560604,"2023-24"
"Loyola Chicago","Atlantic 10",560735,"2023-24"
"Loyola Maryland","Patriot",560731,"2023-24"
"Maine","America East",560736,"2023-24"
"Manhattan","MAAC",560738,"2023-24"
"Marist","MAAC",560740,"2023-24"
"Marquette","Big East",560742,"2023-24"
"Marshall","Sun Belt",560744,"2023-24"
"Maryland","Big Ten",560747,"2023-24"
"Massachusetts","Atlantic 10",560752,"2023-24"
"McNeese","Southland",560755,"2023-24"
"Memphis","AAC",560756,"2023-24"
"Mercer","SoCon",560758,"2023-24"
"Merrimack","NEC",561096,"2023-24"
"Miami (FL)","ACC",560763,"2023-24"
"Miami (OH)","MAC",560761,"2023-24"
"Michigan","Big Ten",560767,"2023-24"
"Michigan St.","Big Ten",560765,"2023-24"
"Middle Tenn.","C-USA",560769,"2023-24"
"Milwaukee","Horizon",561253,"2023-24"
"Minnesota","Big Ten",560772,"2023-24"
"Mississippi St.","SEC",560773,"2023-24"
"Mississippi Val.","SWAC",560775,"2023-24"
"Missouri","SEC",560780,"2023-24"
"Missouri St.","MVC",561141,"2023-24"
"Monmouth","CAA",560781,"2023-24"
"Montana","Big Sky",560785,"2023-24"
"Montana St.","Big Sky",560783,"2023-24"
"Morehead St.","OVC",560787,"2023-24"
"Morgan St.","MEAC",560789,"2023-24"
"Mount St. Mary's","MAAC",560791,"2023-24"
"Murray St.","MVC",560792,"2023-24"
"N.C. A&T","CAA",560974,"2023-24"
"N.C. Central","MEAC",560976,"2023-24"
"NC State","ACC",560978,"2023-24"
"NIU","MAC",560994,"2023-24"
"NJIT","ASUN",560961,"2023-24"
"Navy","Patriot",561199,"2023-24"
"Nebraska","Big Ten",560804,"2023-24"
"Nevada","MWC",560810,"2023-24"
"New Hampshire","America East",560958,"2023-24"
"New Mexico","MWC",560964,"2023-24"
"New Mexico St.","C-USA",560963,"2023-24"
"New Orleans","Southland",560966,"2023-24"
"Niagara","MAAC",560968,"2023-24"
"Nicholls","Southland",560970,"2023-24"
"Norfolk St.","MEAC",560972,"2023-24"
"North Ala.","ASUN",560647,"2023-24"
"North Carolina","ACC",560796,"2023-24"
"North Dakota","Summit League",560981,"2023-24"
"North Dakota St.","Summit League",560980,"2023-24"
"North Florida","ASUN",560628,"2023-24"
"North Texas","AAC",560983,"2023-24"
"Northeastern","CAA",560988,"2023-24"
"Northern Ariz.","Big Sky",560989,"2023-24"
"Northern Colo.","Big Sky",560992,"2023-24"
"Northern Ky.","Horizon",560998,"2023-24"
"Northwestern","Big Ten",561002,"2023-24"
"Northwestern St.","Southland",561000,"2023-24"
"Notre Dame","ACC",561004,"2023-24"
"Oakland","Horizon",561006,"2023-24"
"Ohio","MAC",561010,"2023-24"
"Ohio St.","Big Ten",561008,"2023-24"
"Oklahoma","Big 12",561014,"2023-24"
"Oklahoma St.","Big 12",561012,"2023-24"
"Old Dominion","Sun Belt",561016,"2023-24"
"Ole Miss","SEC",560777,"2023-24"
"Omaha","Summit League",560806,"2023-24"
"Oral Roberts","Summit League",561018,"2023-24"
"Oregon","Pac-12",561022,"2023-24"
"Oregon St.","Pac-12",561020,"2023-24"
"Pacific","WCC",561024,"2023-24"
"Penn","Ivy League",561029,"2023-24"
"Penn St.","Big Ten",561028,"2023-24"
"Pepperdine","WCC",561031,"2023-24"
"Pittsburgh","ACC",561033,"2023-24"
"Portland","WCC",561036,"2023-24"
"Portland St.","Big Sky",561035,"2023-24"
"Prairie View","SWAC",561038,"2023-24"
"Presbyterian","Big South",560618,"2023-24"
"Princeton","Ivy League",561040,"2023-24"
"Providence","Big East",561042,"2023-24"
"Purdue","Big Ten",561044,"2023-24"
"Purdue Fort Wayne","Summit League",560560,"2023-24"
"Queens (NC)","ASUN",560552,"2023-24"
"Quinnipiac","MAAC",561047,"2023-24"
"Radford","Big South",561049,"2023-24"
"Rhode Island","Atlantic 10",561050,"2023-24"
"Rice","AAC",561052,"2023-24"
"Richmond","Atlantic 10",561055,"2023-24"
"Rider","MAAC",561056,"2023-24"
"Robert Morris","NEC",561059,"2023-24"
"Rutgers","Big Ten",561061,"2023-24"
"SFA","WAC",561150,"2023-24"
"SIUE","OVC",561131,"2023-24"
"SMU","AAC",561133,"2023-24"
"Sacramento St.","Big Sky",560726,"2023-24"
"Sacred Heart","NEC",561063,"2023-24"
"Saint Francis (PA)","NEC",561072,"2023-24"
"Saint Joseph's","Atlantic 10",561077,"2023-24"
"Saint Louis","Atlantic 10",561078,"2023-24"
"Saint Mary's (CA)","WCC",561080,"2023-24"
"Saint Peter's","MAAC",561082,"2023-24"
"Sam Houston","C-USA",561084,"2023-24"
"Samford","SoCon",561086,"2023-24"
"San Diego","WCC",561090,"2023-24"
"San Diego St.","MWC",561088,"2023-24"
"San Francisco","WCC",561091,"2023-24"
"San Jose St.","MWC",561092,"2023-24"
"Santa Clara","WCC",561108,"2023-24"
"Seattle U","WAC",560620,"2023-24"
"Seton Hall","Big East",561110,"2023-24"
"Siena","MAAC",561112,"2023-24"
"South Alabama","Sun Belt",561113,"2023-24"
"South Carolina","SEC",561117,"2023-24"
"South Carolina St.","MEAC",561115,"2023-24"
"South Dakota","Summit League",561121,"2023-24"
"South Dakota St.","Summit League",561119,"2023-24"
"South Fla.","AAC",561122,"2023-24"
"Southeast Mo. St.","OVC",561124,"2023-24"
"Southeastern La.","Southland",561126,"2023-24"
"Southern California","Pac-12",561127,"2023-24"
"Southern Ill.","MVC",561129,"2023-24"
"Southern Ind.","OVC",561269,"2023-24"
"Southern Miss.","Sun Belt",561134,"2023-24"
"Southern U.","SWAC",561136,"2023-24"
"Southern Utah","WAC",561139,"2023-24"
"St. Bonaventure","Atlantic 10",561067,"2023-24"
"St. John's (NY)","Big East",561074,"2023-24"
"St. Thomas (MN)","Summit League",561106,"2023-24"
"Stanford","Pac-12",561147,"2023-24"
"Stetson","ASUN",561152,"2023-24"
"Stonehill","NEC",561271,"2023-24"
"Stony Brook","America East",561154,"2023-24"
"Syracuse","ACC",561156,"2023-24"
"TCU","Big 12",561172,"2023-24"
"Tarleton St.","WAC",561104,"2023-24"
"Temple","AAC",561158,"2023-24"
"Tennessee","SEC",561166,"2023-24"
"Tennessee St.","OVC",561160,"2023-24"
"Tennessee Tech","OVC",561162,"2023-24"
"Tex. A&M-Commerce","Southland",561267,"2023-24"
"Texas","Big 12",561179,"2023-24"
"Texas A&M","SEC",561170,"2023-24"
"Texas Southern","SWAC",561174,"2023-24"
"Texas St.","Sun Belt",561143,"2023-24"
"Texas Tech","Big 12",561176,"2023-24"
"The Citadel","SoCon",560834,"2023-24"
"Toledo","MAC",561186,"2023-24"
"Towson","CAA",561188,"2023-24"
"Troy","Sun Belt",561190,"2023-24"
"Tulane","AAC",561192,"2023-24"
"Tulsa","AAC",561194,"2023-24"
"UAB","AAC",560659,"2023-24"
"UAlbany","America East",560662,"2023-24"
"UC Davis","Big West",560813,"2023-24"
"UC Irvine","Big West",560815,"2023-24"
"UC Riverside","Big West",560819,"2023-24"
"UC San Diego","Big West",561100,"2023-24"
"UC Santa Barbara","Big West",560727,"2023-24"
"UCF","Big 12",560826,"2023-24"
"UCLA","Pac-12",560817,"2023-24"
"UConn","AAC",560851,"2023-24"
"UIC","MVC",560956,"2023-24"
"UIW","Southland",560631,"2023-24"
"ULM","Sun Belt",560985,"2023-24"
"UMBC","America East",560746,"2023-24"
"UMES","MEAC",560750,"2023-24"
"UMass Lowell","America East",560606,"2023-24"
"UNC Asheville","Big South",560795,"2023-24"
"UNC Greensboro","SoCon",560800,"2023-24"
"UNCW","CAA",560802,"2023-24"
"UNI","MVC",560995,"2023-24"
"UNLV","MWC",560808,"2023-24"
"USC Upstate","Big South",560633,"2023-24"
"UT Arlington","WAC",561178,"2023-24"
"UT Martin","OVC",561168,"2023-24"
"UTEP","C-USA",561182,"2023-24"
"UTRGV","WAC",561026,"2023-24"
"UTSA","AAC",561184,"2023-24"
"Utah","Pac-12",561204,"2023-24"
"Utah St.","MWC",561202,"2023-24"
"Utah Tech","WAC",561102,"2023-24"
"Utah Valley","WAC",560646,"2023-24"
"VCU","Atlantic 10",561214,"2023-24"
"VMI","SoCon",561216,"2023-24"
"Valparaiso","MVC",561206,"2023-24"
"Vanderbilt","SEC",561208,"2023-24"
"Vermont","America East",561210,"2023-24"
"Villanova","Big East",561212,"2023-24"
"Virginia","ACC",561220,"2023-24"
"Virginia Tech","ACC",561218,"2023-24"
"Wagner","NEC",561222,"2023-24"
"Wake Forest","ACC",561224,"2023-24"
"Washington","Pac-12",561228,"2023-24"
"Washington St.","Pac-12",561226,"2023-24"
"Weber St.","Big Sky",561230,"2023-24"
"West Virginia","Big 12",561232,"2023-24"
"Western Caro.","SoCon",561235,"2023-24"
"Western Ill.","OVC",561238,"2023-24"
"Western Ky.","C-USA",561239,"2023-24"
"Western Mich.","MAC",561241,"2023-24"
"Wichita St.","AAC",561243,"2023-24"
"William & Mary","CAA",561245,"2023-24"
"Winthrop","Big South",561247,"2023-24"
"Wisconsin","Big Ten",561251,"2023-24"
"Wofford","SoCon",560632,"2023-24"
"Wright St.","Horizon",561255,"2023-24"
"Wyoming","MWC",561258,"2023-24"
"Xavier","Big East",561259,"2023-24"
"Yale","Ivy League",561262,"2023-24"
"Youngstown St.","Horizon",561264,"2023-24"
"A&M-Corpus Christi","Southland",541982,"2022-23"
"Abilene Christian","WAC",541987,"2022-23"
"Air Force","MWC",542492,"2022-23"
"Akron","MAC",541988,"2022-23"
"Alabama","SEC",541991,"2022-23"
"Alabama A&M","SWAC",541989,"2022-23"
"Alabama St.","SWAC",541990,"2022-23"
"Alcorn","SWAC",541994,"2022-23"
"American","Patriot",541995,"2022-23"
"App State","Sun Belt",541996,"2022-23"
"Arizona","Pac-12",541998,"2022-23"
"Arizona St.","Pac-12",541997,"2022-23"
"Ark.-Pine Bluff","SWAC",541973,"2022-23"
"Arkansas","SEC",542000,"2022-23"
"Arkansas St.","Sun Belt",541999,"2022-23"
"Army West Point","Patriot",542494,"2022-23"
"Auburn","SEC",542002,"2022-23"
"Austin Peay","ASUN",542003,"2022-23"
"BYU","WCC",542014,"2022-23"
"Ball St.","MAC",542004,"2022-23"
"Baylor","Big 12",542006,"2022-23"
"Bellarmine","ASUN",542398,"2022-23"
"Belmont","MVC",541980,"2022-23"
"Bethune-Cookman","SWAC",542007,"2022-23"
"Binghamton","America East",542008,"2022-23"
"Boise St.","MWC",542009,"2022-23"
"Boston College","ACC",542010,"2022-23"
"Boston U.","Patriot",542011,"2022-23"
"Bowling Green","MAC",542012,"2022-23"
"Bradley","MVC",542013,"2022-23"
"Brown","Ivy League",542015,"2022-23"
"Bryant","America East",542016,"2022-23"
"Bucknell","Patriot",542017,"2022-23"
"Buffalo","MAC",542018,"2022-23"
"Butler","Big East",542019,"2022-23"
"CSU Bakersfield","WAC",542021,"2022-23"
"CSUN","Big West",542025,"2022-23"
"Cal Poly","Big West",542020,"2022-23"
"Cal St. Fullerton","Big West",542023,"2022-23"
"California","Pac-12",542028,"2022-23"
"California Baptist","WAC",542395,"2022-23"
"Campbell","Big South",542033,"2022-23"
"Canisius","MAAC",542034,"2022-23"
"Central Ark.","ASUN",542554,"2022-23"
"Central Conn. St.","NEC",542035,"2022-23"
"Central Mich.","MAC",542037,"2022-23"
"Charleston So.","Big South",542005,"2022-23"
"Charlotte","C-USA",542251,"2022-23"
"Chattanooga","SoCon",542460,"2022-23"
"Chicago St.","Independent",542038,"2022-23"
"Cincinnati","AAC",542039,"2022-23"
"Clemson","ACC",542041,"2022-23"
"Cleveland St.","Horizon",542042,"2022-23"
"Coastal Carolina","Sun Belt",542043,"2022-23"
"Col. of Charleston","CAA",541966,"2022-23"
"Colgate","Patriot",542044,"2022-23"
"Colorado","Pac-12",542046,"2022-23"
"Colorado St.","MWC",542045,"2022-23"
"Columbia","Ivy League",542047,"2022-23"
"Coppin St.","MEAC",542049,"2022-23"
"Cornell","Ivy League",542051,"2022-23"
"Creighton","Big East",542052,"2022-23"
"Dartmouth","Ivy League",542053,"2022-23"
"Davidson","Atlantic 10",542054,"2022-23"
"Dayton","Atlantic 10",542056,"2022-23"
"DePaul","Big East",542058,"2022-23"
"Delaware","CAA",542061,"2022-23"
"Delaware St.","MEAC",542060,"2022-23"
"Denver","Summit League",542062,"2022-23"
"Detroit Mercy","Horizon",542064,"2022-23"
"Drake","MVC",542066,"2022-23"
"Drexel","CAA",542068,"2022-23"
"Duke","ACC",542070,"2022-23"
"Duquesne","Atlantic 10",542071,"2022-23"
"ETSU","SoCon",542074,"2022-23"
"East Carolina","AAC",542073,"2022-23"
"Eastern Ill.","OVC",542076,"2022-23"
"Eastern Ky.","ASUN",542078,"2022-23"
"Eastern Mich.","MAC",542080,"2022-23"
"Eastern Wash.","Big Sky",542081,"2022-23"
"Elon","CAA",541967,"2022-23"
"Evansville","MVC",542082,"2022-23"
"FGCU","ASUN",541984,"2022-23"
"FIU","C-USA",542091,"2022-23"
"Fairfield","MAAC",542085,"2022-23"
"Fairleigh Dickinson","NEC",542086,"2022-23"
